"CountryCode","Country","ItemCode","Item","ElementGroup","ElementCode","Element","Year","Unit","Value","Flag"
"114","Kenya","1311","Organo-Phosphates","5161","5161","Use","2000","tonnes","119.000","Q"
"114","Kenya","1311","Organo-Phosphates","5161","5161","Use","2001","tonnes","215.000","Q"
"114","Kenya","1337","Other Fungicides","5161","5161","Use","2000","tonnes","615.000","Q"
"114","Kenya","1337","Other Fungicides","5161","5161","Use","2001","tonnes","267.000","Q"
"114","Kenya","1327","Other Herbicides","5161","5161","Use","2000","tonnes","229.000","Q"
"114","Kenya","1327","Other Herbicides","5161","5161","Use","2001","tonnes","400.000","Q"
"114","Kenya","1315","Other Insecticides","5161","5161","Use","2000","tonnes","93.000","Q"
"114","Kenya","1315","Other Insecticides","5161","5161","Use","2001","tonnes","21.000","Q"
"114","Kenya","1347","Other Rodenticides","5161","5161","Use","2000","tonnes","5.000","Q"
"114","Kenya","1347","Other Rodenticides","5161","5161","Use","2001","tonnes","2.000","Q"
"114","Kenya","1321","Phenoxy Hormone Products","5161","5161","Use","2000","tonnes","157.000","Q"
"114","Kenya","1321","Phenoxy Hormone Products","5161","5161","Use","2001","tonnes","42.000","Q"
"114","Kenya","1313","Pyrethroids","5161","5161","Use","2000","tonnes","119.000","Q"
"114","Kenya","1313","Pyrethroids","5161","5161","Use","2001","tonnes","16.000","Q"
"114","Kenya","1345","Rodenticides + (Total)","5161","5161","Use","2000","tonnes","5.000","Q"
"114","Kenya","1345","Rodenticides + (Total)","5161","5161","Use","2001","tonnes","2.000","Q"
"114","Kenya","1328","Sulfonyl Ureas","5161","5161","Use","2000","tonnes","0.000","Q"
"114","Kenya","1328","Sulfonyl Ureas","5161","5161","Use","2001","tonnes","0.000","Q"
"114","Kenya","1322","Triazines","5161","5161","Use","2000","tonnes","66.000","Q"
"114","Kenya","1322","Triazines","5161","5161","Use","2001","tonnes","43.000","Q"
"114","Kenya","1335","Triazoles, Diazoles","5161","5161","Use","2000","tonnes","16.000","Q"
"114","Kenya","1335","Triazoles, Diazoles","5161","5161","Use","2001","tonnes","7.000","Q"
"114","Kenya","1330","Uracil","5161","5161","Use","2000","tonnes","2.000","Q"
"114","Kenya","1330","Uracil","5161","5161","Use","2001","tonnes","6.000","Q"
"114","Kenya","1326","Urea derivates","5161","5161","Use","2000","tonnes","7.000","Q"
"114","Kenya","1326","Urea derivates","5161","5161","Use","2001","tonnes","4.000","Q"
"118","Kuwait","1346","Anticoagulants","5161","5161","Use","1996","tonnes","5.000","Q"
"118","Kuwait","1346","Anticoagulants","5161","5161","Use","1997","tonnes","3.000","Q"
"118","Kuwait","1346","Anticoagulants","5161","5161","Use","1998","tonnes","5.000","Q"
"118","Kuwait","1334","Benzimidazoles","5161","5161","Use","1995","tonnes","1.000","Q"
"118","Kuwait","1334","Benzimidazoles","5161","5161","Use","1996","tonnes","1.000","Q"
"118","Kuwait","1334","Benzimidazoles","5161","5161","Use","1997","tonnes","1.000","Q"
"118","Kuwait","1334","Benzimidazoles","5161","5161","Use","1998","tonnes","1.000","Q"
"118","Kuwait","1314","Botanic.Produc&Biologic.","5161","5161","Use","1995","tonnes","0.000","Q"
"118","Kuwait","1314","Botanic.Produc&Biologic.","5161","5161","Use","1996","tonnes","0.000","Q"
"118","Kuwait","1314","Botanic.Produc&Biologic.","5161","5161","Use","1997","tonnes","0.000","Q"
"118","Kuwait","1314","Botanic.Produc&Biologic.","5161","5161","Use","1998","tonnes","0.000","Q"
"118","Kuwait","1312","Carbamates Insecticides","5161","5161","Use","1995","tonnes","2.000","Q"
"118","Kuwait","1312","Carbamates Insecticides","5161","5161","Use","1996","tonnes","0.000","Q"
"118","Kuwait","1312","Carbamates Insecticides","5161","5161","Use","1997","tonnes","1.000","Q"
"118","Kuwait","1312","Carbamates Insecticides","5161","5161","Use","1998","tonnes","1.000","Q"
"118","Kuwait","1336","Diazines, Morpholines","5161","5161","Use","1996","tonnes","0.000","Q"
"118","Kuwait","1336","Diazines, Morpholines","5161","5161","Use","1997","tonnes","0.000","Q"
"118","Kuwait","1336","Diazines, Morpholines","5161","5161","Use","1998","tonnes","0.000","Q"
"118","Kuwait","1333","Dithiocarbamates","5161","5161","Use","1995","tonnes","2.000","Q"
"118","Kuwait","1333","Dithiocarbamates","5161","5161","Use","1996","tonnes","3.000","Q"
"118","Kuwait","1333","Dithiocarbamates","5161","5161","Use","1997","tonnes","2.000","Q"
"118","Kuwait","1333","Dithiocarbamates","5161","5161","Use","1998","tonnes","2.000","Q"
"118","Kuwait","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1995","tonnes","4.000","Q"
"118","Kuwait","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1996","tonnes","5.000","Q"
"118","Kuwait","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1997","tonnes","4.000","Q"
"118","Kuwait","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1998","tonnes","4.000","Q"
"118","Kuwait","1320","Herbicides + (Total)","5161","5161","Use","1995","tonnes","0.000","Q"
"118","Kuwait","1320","Herbicides + (Total)","5161","5161","Use","1996","tonnes","0.000","Q"
"118","Kuwait","1320","Herbicides + (Total)","5161","5161","Use","1998","tonnes","1.000","Q"
"118","Kuwait","1349","Hypercalcaemics","5161","5161","Use","1996","tonnes","3.000","Q"
"118","Kuwait","1349","Hypercalcaemics","5161","5161","Use","1997","tonnes","0.000","Q"
"118","Kuwait","1349","Hypercalcaemics","5161","5161","Use","1998","tonnes","7.000","Q"
"118","Kuwait","1332","Inorganics","5161","5161","Use","1995","tonnes","0.000","Q"
"118","Kuwait","1332","Inorganics","5161","5161","Use","1996","tonnes","0.000","Q"
"118","Kuwait","1332","Inorganics","5161","5161","Use","1997","tonnes","1.000","Q"
"118","Kuwait","1332","Inorganics","5161","5161","Use","1998","tonnes","0.000","Q"
"118","Kuwait","1309","Insecticides + (Total)","5161","5161","Use","1995","tonnes","9.000","Q"
"118","Kuwait","1309","Insecticides + (Total)","5161","5161","Use","1996","tonnes","5.000","Q"
"118","Kuwait","1309","Insecticides + (Total)","5161","5161","Use","1997","tonnes","13.000","Q"
"118","Kuwait","1309","Insecticides + (Total)","5161","5161","Use","1998","tonnes","14.000","Q"
"118","Kuwait","1316","Mineral Oils","5161","5161","Use","1995","tonnes","1.000","Q"
"118","Kuwait","1316","Mineral Oils","5161","5161","Use","1998","tonnes","1.000","Q"
"118","Kuwait","1354","Mineral Oils + (Total)","5161","5161","Use","1995","tonnes","1.000","Q"
"118","Kuwait","1354","Mineral Oils + (Total)","5161","5161","Use","1998","tonnes","1.000","Q"
"118","Kuwait","1311","Organo-Phosphates","5161","5161","Use","1995","tonnes","5.000","Q"
"118","Kuwait","1311","Organo-Phosphates","5161","5161","Use","1996","tonnes","3.000","Q"
"118","Kuwait","1311","Organo-Phosphates","5161","5161","Use","1997","tonnes","9.000","Q"
"118","Kuwait","1311","Organo-Phosphates","5161","5161","Use","1998","tonnes","8.000","Q"
"118","Kuwait","1337","Other Fungicides","5161","5161","Use","1995","tonnes","1.000","Q"
"118","Kuwait","1337","Other Fungicides","5161","5161","Use","1996","tonnes","1.000","Q"
"118","Kuwait","1337","Other Fungicides","5161","5161","Use","1997","tonnes","0.000","Q"
"118","Kuwait","1337","Other Fungicides","5161","5161","Use","1998","tonnes","1.000","Q"
"118","Kuwait","1327","Other Herbicides","5161","5161","Use","1995","tonnes","0.000","Q"
"118","Kuwait","1327","Other Herbicides","5161","5161","Use","1996","tonnes","0.000","Q"
"118","Kuwait","1327","Other Herbicides","5161","5161","Use","1998","tonnes","0.000","Q"
"118","Kuwait","1315","Other Insecticides","5161","5161","Use","1995","tonnes","1.000","Q"
"118","Kuwait","1315","Other Insecticides","5161","5161","Use","1996","tonnes","1.000","Q"
"118","Kuwait","1315","Other Insecticides","5161","5161","Use","1997","tonnes","2.000","Q"
"118","Kuwait","1315","Other Insecticides","5161","5161","Use","1998","tonnes","3.000","Q"
"118","Kuwait","1321","Phenoxy Hormone Products","5161","5161","Use","1995","tonnes","0.000","Q"
"118","Kuwait","1321","Phenoxy Hormone Products","5161","5161","Use","1996","tonnes","0.000","Q"
"118","Kuwait","1321","Phenoxy Hormone Products","5161","5161","Use","1998","tonnes","1.000","Q"
"118","Kuwait","1313","Pyrethroids","5161","5161","Use","1995","tonnes","1.000","Q"
"118","Kuwait","1313","Pyrethroids","5161","5161","Use","1996","tonnes","1.000","Q"
"118","Kuwait","1313","Pyrethroids","5161","5161","Use","1997","tonnes","1.000","Q"
"118","Kuwait","1313","Pyrethroids","5161","5161","Use","1998","tonnes","2.000","Q"
"118","Kuwait","1345","Rodenticides + (Total)","5161","5161","Use","1996","tonnes","8.000","Q"
"118","Kuwait","1345","Rodenticides + (Total)","5161","5161","Use","1997","tonnes","3.000","Q"
"118","Kuwait","1345","Rodenticides + (Total)","5161","5161","Use","1998","tonnes","12.000","Q"
"118","Kuwait","1335","Triazoles, Diazoles","5161","5161","Use","1995","tonnes","0.000","Q"
"118","Kuwait","1335","Triazoles, Diazoles","5161","5161","Use","1996","tonnes","0.000","Q"
"118","Kuwait","1335","Triazoles, Diazoles","5161","5161","Use","1998","tonnes","0.000","Q"
"113","Kyrgyzstan","1314","Botanic.Produc&Biologic.","5161","5161","Use","1992","tonnes","5.000","Q"
"113","Kyrgyzstan","1324","Carbamates Herbicides","5161","5161","Use","1992","tonnes","1.000","Q"
"113","Kyrgyzstan","1312","Carbamates Insecticides","5161","5161","Use","1992","tonnes","209.000","Q"
"113","Kyrgyzstan","1310","Chlorinated Hydrocarbons","5161","5161","Use","1992","tonnes","3.000","Q"
"113","Kyrgyzstan","1325","Dinitroanilines","5161","5161","Use","1992","tonnes","9.000","Q"
"113","Kyrgyzstan","1333","Dithiocarbamates","5161","5161","Use","1992","tonnes","31.000","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1992","tonnes","1324.000","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2000","tonnes","41.700","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2001","tonnes","358.600","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2002","tonnes","443.700","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2003","tonnes","1003.100","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2004","tonnes","991.400","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2005","tonnes","844.100","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2006","tonnes","562.600","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2007","tonnes","817.500","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2008","tonnes","408.300","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2009","tonnes","21.600","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2010","tonnes","71.700","Q"
"113","Kyrgyzstan","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2011","tonnes","58.100","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","1992","tonnes","434.000","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2000","tonnes","567.700","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2001","tonnes","141.700","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2002","tonnes","168.100","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2003","tonnes","190.900","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2004","tonnes","207.700","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2005","tonnes","146.100","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2006","tonnes","140.100","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2007","tonnes","125.300","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2008","tonnes","140.800","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2009","tonnes","163.100","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2010","tonnes","169.000","Q"
"113","Kyrgyzstan","1320","Herbicides + (Total)","5161","5161","Use","2011","tonnes","160.000","Q"
"113","Kyrgyzstan","1332","Inorganics","5161","5161","Use","1992","tonnes","1177.000","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","1992","tonnes","409.000","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2000","tonnes","71.500","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2001","tonnes","109.300","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2002","tonnes","121.400","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2003","tonnes","108.600","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2004","tonnes","122.200","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2005","tonnes","90.900","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2006","tonnes","93.300","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2007","tonnes","83.400","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2008","tonnes","113.700","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2009","tonnes","82.100","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2010","tonnes","109.400","Q"
"113","Kyrgyzstan","1309","Insecticides + (Total)","5161","5161","Use","2011","tonnes","94.800","Q"
"113","Kyrgyzstan","1311","Organo-Phosphates","5161","5161","Use","1992","tonnes","131.000","Q"
"113","Kyrgyzstan","1337","Other Fungicides","5161","5161","Use","1992","tonnes","112.000","Q"
"113","Kyrgyzstan","1327","Other Herbicides","5161","5161","Use","1992","tonnes","130.000","Q"
"113","Kyrgyzstan","1315","Other Insecticides","5161","5161","Use","1992","tonnes","42.000","Q"
"113","Kyrgyzstan","1321","Phenoxy Hormone Products","5161","5161","Use","1992","tonnes","274.000","Q"
"113","Kyrgyzstan","1341","Plant Growth Regulators","5161","5161","Use","1992","tonnes","251.000","Q"
"113","Kyrgyzstan","1356","Plant Growth Regulators + (Total)","5161","5161","Use","1992","tonnes","251.000","Q"
"113","Kyrgyzstan","1313","Pyrethroids","5161","5161","Use","1992","tonnes","19.000","Q"
"113","Kyrgyzstan","1322","Triazines","5161","5161","Use","1992","tonnes","3.000","Q"
"113","Kyrgyzstan","1335","Triazoles, Diazoles","5161","5161","Use","1992","tonnes","4.000","Q"
"113","Kyrgyzstan","1326","Urea derivates","5161","5161","Use","1992","tonnes","17.000","Q"
"120","Lao People's Democratic Republic","1346","Anticoagulants","5161","5161","Use","2008","tonnes","0.020","Q"
"120","Lao People's Democratic Republic","1346","Anticoagulants","5161","5161","Use","2009","tonnes","0.030","Q"
"120","Lao People's Democratic Republic","1334","Benzimidazoles","5161","5161","Use","1997","tonnes","0.048","Q"
"120","Lao People's Democratic Republic","1334","Benzimidazoles","5161","5161","Use","1998","tonnes","0.100","Q"
"120","Lao People's Democratic Republic","1334","Benzimidazoles","5161","5161","Use","2007","tonnes","0.010","Q"
"120","Lao People's Democratic Republic","1334","Benzimidazoles","5161","5161","Use","2009","tonnes","1.880","Q"
"120","Lao People's Democratic Republic","1329","Bipiridils","5161","5161","Use","1997","tonnes","0.300","Q"
"120","Lao People's Democratic Republic","1329","Bipiridils","5161","5161","Use","1998","tonnes","0.190","Q"
"120","Lao People's Democratic Republic","1329","Bipiridils","5161","5161","Use","2000","tonnes","0.026","Q"
"120","Lao People's Democratic Republic","1314","Botanic.Produc&Biologic.","5161","5161","Use","2009","tonnes","0.010","Q"
"120","Lao People's Democratic Republic","1312","Carbamates Insecticides","5161","5161","Use","1993","tonnes","18.000","Q"
"120","Lao People's Democratic Republic","1312","Carbamates Insecticides","5161","5161","Use","1997","tonnes","2.800","Q"
"120","Lao People's Democratic Republic","1312","Carbamates Insecticides","5161","5161","Use","1998","tonnes","0.023","Q"
"120","Lao People's Democratic Republic","1312","Carbamates Insecticides","5161","5161","Use","2000","tonnes","0.001","Q"
"120","Lao People's Democratic Republic","1312","Carbamates Insecticides","5161","5161","Use","2006","tonnes","0.020","Q"
"120","Lao People's Democratic Republic","1325","Dinitroanilines","5161","5161","Use","1997","tonnes","0.030","Q"
"120","Lao People's Democratic Republic","1325","Dinitroanilines","5161","5161","Use","2006","tonnes","0.020","Q"
"120","Lao People's Democratic Republic","1325","Dinitroanilines","5161","5161","Use","2007","tonnes","0.130","Q"
"120","Lao People's Democratic Republic","1325","Dinitroanilines","5161","5161","Use","2009","tonnes","0.780","Q"
"120","Lao People's Democratic Republic","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1993","tonnes","8.000","Q"
